192.168.99.1 - - [12/Sep/2017:04:19:39 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:23:06 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:23:06 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.99.100:8888/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:26:14 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:03 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:07 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:30 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:35 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:37 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:28:58 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:29:13 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:14 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:20 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:21 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.99.100/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:23 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:23 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "http://192.168.99.100:443/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:25 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [12/Sep/2017:10:30:26 +0000] "GET / HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:18:19 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Kitematic/0.17.0 Chrome/45.0.2454.85 Electron/0.35.4 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:18:21 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:18:30 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:18:31 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "https://192.168.99.100/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:18:50 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:18:51 +0000] "GET /favicon.ico HTTP/1.1" 404 193 "https://192.168.1.9/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:19:16 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:19:21 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
10.0.2.2 - - [15/Oct/2017:06:19:27 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.99.1 - - [15/Oct/2017:06:19:59 +0000] "GET / HTTP/1.1" 200 515 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
